id,gmtModified,commentorId,userNickName,content,mark,schoolName,termId,status,courseId
77005,1515747403612,5156230,绝云鹰影,老师们尽心尽力，作为一名学生，只要用心学习，会有很大的收获，学到的不仅是知识，更是一种思考问题解决问题的方式，大家学起来！,5.0,,1002006001,1,1001907001
5092913,1638448464697,1019112628,山东大学控制学院_张浩_202120649,每周互评经常忘记，互评时间段能不能长一点,5.0,,1465384468,1,1001907001
484084,1545819492568,1145608334,AJIAN1996,还没有看完，，第五章，，，希望关闭课程之前可以看完，，，加油！！！！ 课程是真的很好，比课堂上的都好，句句重点，篇篇精髓 ！！！！ 感谢你们！！巩老师讲的超好啊！！！！！ 目前研究生阶段可以好好利用起来！！！,5.0,,1003113029,1,1001907001
321969,1538135582414,1144703700,QDBH-zhugaohui,通过对生物信息学的学习，让我学习到了很多生物信息处理、计算机、数学方面的知识，感觉很充实。,5.0,,1003113029,1,1001907001
7066457,1726281051167,1424395114,mooc46063556823746110,真的很棒，老师可不可以每节课的时间再长一点 谢谢！！！ ,5.0,,1473150461,1,1001907001
6822290,1710573497849,1425548224,一位史蒂夫,课程很有意思，也很有作用,5.0,,1472335484,1,1001907001
6131650,1682336383929,1550069667,mooc76885139321758286,深入浅出，通俗易懂！！！,5.0,,1470063460,1,1001907001
3166857,1586186221752,1422263387,李不易k1215998729259220527,超级实用，老师讲的太接地气了。,5.0,,1450236461,1,1001907001
2587441,1578521768111,1147002931,冯天周,这门课程非常生动地讲解了生物信息学的基本知识。包括生物数据库、序列比对、系统发生、蛋白质结构预测、高通量测序和基本的算法及计算机编程入门知识。 巩老师讲课特别生动活泼，把复杂、晦涩的生物信息学知识讲的很有趣，同时课程视频清晰地演示了几种常用生物信息学软件的操作流程，配合视频还有详细的文稿可供复习。 真的非常适合计算机基础比较薄弱的生命科学专业同学学习！有利于我们初步了解生物信息学！ 很棒！强烈推荐！,5.0,,1206629207,1,1001907001
2125579,1569032842259,1139140420,王顺才,"视频讲解生动,内容有吸引力.",5.0,,1206629207,1,1001907001
2123696,1568897984737,1386937930,许墨88,动画形式很有创意，比较容易吸引人的注意力,5.0,,1206629207,1,1001907001
2061015,1564443974471,1144381084,putibere2018163com,请问学这门课之前需要具备哪些生物学基础知识呢？相关的生物学前修课程有哪些呢？,5.0,,1206629207,1,1001907001
1797476,1554992136537,5113181,shuangpingheng,摩尔根1933年获得诺贝尔奖，读成了1993年！,5.0,,1206030209,1,1001907001
1708559,1552300989280,1386391746,侯东敏,课程内容比较条理，讲课方式轻松不枯燥，很棒,5.0,,1206030209,1,1001907001
1628126,1547034447650,1023980413,ykt1486351121323,非常感谢三位老师为我们带来这门精彩的生物信息学课程，让我对生物信息学有了系统的认识，把之前学到的生物学知识联系在了一起，通过对各种数据库的学习拓展了我的知识面；还有一些基本的算法编程等，这部分我学的不好，还需要自己多补充这部分的知识；之前因为不想做实验，想往生信方向的工作转型，但是通过这门课的学习，我现在觉得把这些方法手段运用怎么运用到自己研究的领域，这才是我应该做的，总之，非常感谢各位老师，谢谢。,5.0,,1003113029,1,1001907001
131384,1522460909183,1491003,ihaveanewheart,老师讲的很详细、很易懂，厉害了，我的山东,5.0,,1002731013,1,1001907001
7953225,1769776478887,1145560321,青天白杨mooc1536755695237,感谢老师们的辛苦付出， 讲的很精彩！！！,5.0,,1475357465,1,1001907001
7839858,1764641022991,1548401310,中大22346027郭玉瑶,讲的太好了，我不允许想入门生信的人没听过这个课程,5.0,,1475357465,1,1001907001
7816702,1763929233635,1480609985,生科2102戴家,niu bi !,5.0,,1475357465,1,1001907001
7789060,1761273518618,1427456910,mooc59968452659267500,动画做得特别好 ,5.0,,1475357465,1,1001907001
7787673,1760674944322,8029598,rhino0217,十分仔细详尽，就算是完全不懂生物或者不懂编程的小白都能听懂学会。由浅入深，非常的适合入门！,5.0,,1475357465,1,1001907001
7777916,1759739528034,1594521312,Wisup,讲解方式通俗易懂,4.0,,1475357465,1,1001907001
7779528,1758767274234,1404686423,瞿英杰230621Z218,清晰明了，实用性强。,5.0,,1475357465,1,1001907001
7779272,1758274755913,1517476261,老穆易,作为《生物信息学》课程的学习者，我深刻感受到这门课程在内容设计上的系统性与前瞻性。从绪论的基础概念到GenBank、UniProtKB等专业数据库的实操讲解，课程构建了完整的生物信息学知识体系，特别是将KEGG通路分析与OMIM疾病数据库等前沿内容融入教学，使理论知识与实际应用紧密结合，有效解决了我在数据库检索和生物信息学工具使用中的疑惑。课程最大的收获在于培养了数据驱动的科研思维，例如通过Pfam数据库进行蛋白质功能注释的实践，让我认识到生物信息学如何加速生命科学研究；而KEGG通路分析作业则启发我从系统生物学角度理解疾病机制。非常感谢老师的精心设计！,1.0,,1475357465,1,1001907001
7774376,1757920769960,1492324769,k1230743784833271174,内容很详实和实用，作业有实际操作的类型，比较喜欢。,5.0,,1475357465,1,1001907001
7768233,1757572155232,1034777208,陈敏,了解了生物信息学是什么，包括什么,5.0,,1475357465,1,1001907001
7759278,1756735005099,1445912033,ykt67197167163161980,生动 具体 详细,5.0,,1475357465,1,1001907001
311754,1537517164553,1145625827,mooc1536825620164,在社会不平等和现代化那两章，老师举的例子，就是我考研的一道简答题；老师重点讲的内容，就是一道大题。,5.0,,1001692013,1,1001596004
163787,1524700187865,2669476,HUST_ZhangQi,这门课感觉是是社会学的入门介绍课，就是概括的讲一样社会学的各方面内容及其在生活中的表现，在这个层面上来讲，很不错的一门课。 真不懂你们瞎吹捧个啥，还有一个听了这么课看到了跨专业考研的希望？同学，你是来开玩笑的吧。。。你对自己要求太低了,4.0,,1002785095,1,1001596004
121725,1521973253899,1035248430,格兰芬多ykt1514704663109,课程内容太简单，就像是通俗讲座，理论分析不深入，也没有具体案例，听了以后没有收获。,2.0,,1002239002,1,1001596004
3417706,1589679240577,1403601589,a曹雪健,建议老师多发掘课程内容，少讲个人与导师的关系,2.0,,1457395441,1,1001596004
3211563,1586792042117,1389185202,Garrying,这位老师的讲课感觉很平易近人。社会学是我喜欢的一门社会科学。我读过的第一本关于社会学的书是牛津读本中的《社会学的意识》，我认为这本书非常有意思。作者的一些观点非常的有见地，而且很有客观性和创造性。所以我读的很慢，一句句的品，思考这些观点的合理性。第二本书是美国人乔恩威特的《社会学入门》，这就比较全面地让我了解社会学，并慢慢尝试社会学的思考，但这书内容太全，所以部分就不是太详细了，比如书中的关于社会调查方面的例子就很少，而这个是社会学中极其重要的，理论再精典，不经过专业的社会调查，这些理论是扛不住的。社会学一旦扩张，就停不下来了，它会涉及人类学，生物学，历史，语言等等诸多学科，如果仅仅学了社会学，其实到后面才会发现，理论需要的是实践，也需要其它学科对社会学的这些理论进行审视，而审视的方法，便是精粹。,4.0,,1457395441,1,1001596004
1902034,1559084059843,1384547982,HXJ1990,社会学是一门关于社会良性运行和协调发展的条件和机制的综合性学科。通过诸位专家学者的讲解，带我重温了社会学概论这门基础课程，讲授浅显易懂，生动有趣，重新奠定了本人继续学习社会学知识的基础，并且为本人参加教学能力测试提供了教学蓝本，值得推荐！,5.0,,1206077222,1,1001596004
1832935,1556939671775,1385821361,瓶子xyq,对社会学感兴趣的同学真的要强烈安利这节课哦。老师讲的很有条理。而且每一个单元都会请不一样的老师，都是这个不同研究领域的专业学者。 很好的是，老师往往在介绍一个深奥的学术名词的时候都会举一些例子，非常生动形象。很贴近生活，理解起来也非常容易。,5.0,,1206077222,1,1001596004
3191936,1586507409121,1397132505,2019210517-张缘-马院,感觉老师讲授的内容是ppt上已有的内容，希望可以讲的很多更深入,3.0,,1457395441,1,1001596004
2014982,1562035258191,1145842830,2018091612015李运,老师没有互动，期末考试也拖着，令人失望。,1.0,,1206077222,1,1001596004
1825969,1556387057685,1387411436,小吉同学1,太棒了，学习不该以应付考试为目的！社会化的过程中通过学习不断地提高自己自致能力，在学习与生活实践中找到真正意义上的人生目标和理想，才会拥有学习的源源不绝地动力以便于胜任那些崇高的社会角色！物欲横流的时代多少学子被裹挟着失去了本心！悲哉！活着的意义只愿去除蒙昧，做一个真正意义的文明的现代人。,5.0,,1206077222,1,1001596004
1779724,1554286880058,1023664436,mooc1484473227870,社会工作专业的学生，来学习学习，很受益。,5.0,,1206077222,1,1001596004
100767,1520423366148,1020229869,启衡,很棒棒，喜欢边燕杰老师，感觉学完以后看待世界的方式都不一样了。希望大家不要为一纸证书学习，不忘初心，方得始终。,5.0,,1002107010,1,1001596004
2052841,1563946135900,1389417542,芝右卫门狸,老师的讲解通俗易懂，激发了初学者的我对社会学的极大兴趣~,5.0,,1206077222,1,1001596004
137518,1522842775589,2217770,学无止境crystal,超五星！绝对值得听，课件制作精美，讲解细致！感谢老师的无私分享和MOOC平台！,5.0,,1002785095,1,1001596004
84360,1517497560436,3556246,晋有嘉木,社会学概论引导我进入了一个以前从来没有关注过的领域，包括人的社会化，人格、道德、情绪，社会角色，婚姻，家庭，社会流动，变迁，现代化、城市化、越轨等等，都是如此让我大开眼界，增长知识。,5.0,,1002239002,1,1001596004
1806368,1555382821229,1149594211,蓝蓝的天mooc27,优秀的老师，非常受益！,5.0,,1206077222,1,1001596004
5962191,1671929137018,1017422965,若水儿mooc1464325963663,这门课对于工科出身的我们意义很深远。第一，工科出身的我们常常重视业务，忽略社会关系，也常常会有老师课上提出的困惑，为啥我们比常人付出了大量的努力、艰辛，但常常还是不能实现向上的社会跃迁，特别困惑，在想不通的时候大脑和心里会很累，进而影响身心健康，在此老师给出了答案，向上的跃迁不仅取决于个人有多努力，还取决于社会的分配机制，自此不再困惑，释然。第二，老师讲课的时候深入浅出，对于难理解的会举生活中的例子便于理解，真正是为了学员能够听懂，不是走形式；第三，对于像工科出身的本人一类的学生这门课的意义非凡，开拓了认识事物的新维度-社会关系维度。基于此维度会想明白很多以前无法想通的问题，解决了困惑，建立了信心，意义深远。感谢西安交大的老师、感谢慕课平台、感谢党给我们提供了这样的便于自主学习平台。未来的工作学习中将更加努力向前，为社会发展贡献自己的一份力。,5.0,,1457395441,1,1001596004
368728,1540631834672,1145836362,mooc39633419180661148,扩充了我的知识面，是一个学习的好工具。,5.0,,1003396001,1,1001596004
303966,1536935109989,1014287126,福建南平BETTY,想学习怎么进行田野调研。,5.0,,1003396001,1,1001596004
7286850,1734058607867,1579380705,已经是老马了,脉络不是很清晰，课程总体太水了，不应该叫入门、概论，应该叫简介。课程如果是文字版的，估计会看的更快，很多内容可以瞟一眼跳过。 有些内容其实在课件里写一下就可以了，不用讲太多的，总体比较水。,2.0,,1473156459,1,1001596004
7229998,1732532592139,1418998450,暖阳k1215551256171552658,课程的考核安排不合理，测试不提示，而且测试截至时间设置的太早了，很容易错过考试。课程结课时间是12月30号，期末测试时间是12月02号，而单元测试时间是11月05号，建议将单元测试时间与期末测试时间都调到结课时间12月30号，方便各位同学按照自己的学习时间安排学习和答题。,1.0,,1473156459,1,1001596004
6359682,1696855813609,1520886038,2021103671廖璜,老师的水平差异真的太大了，第一部份的老师很棒，学习到很多！但是第二部分老师感觉有点二元对立，一直是是论，希望可以更有社会学的批判思维,4.0,,1470978491,1,1001596004
5545873,1654461116038,1516087136,学员0119kada111924285334243655,我是先看了费孝通的《乡土中国》，有些概念和术语看不懂，于是来慕课听社会学的入门课程。离开学校几年了，让我直接啃教科书的话，很难集中注意力看书。但是一边听课，一边做笔记，把每个知识点在笔记本里串联起来，知识很轻松地流入脑子里。视频直接开2倍速，听课非常爽。 长年受网络小说、电视电影、短视频的荼毒，我的人世界观人生观价值观都 受到影响，思考问题逻辑不顺，经常钻牛角尖 陷入死胡同出不来。这几天疯狂刷完社会学概论，运用新学到的理论重新梳理解答以前的问题，豁然开朗。非常感谢老师！ 不过，我学习人文社科类的课程有个共同的毛病，上课过程中很开心，但是听完课程就全部忘光光，脑壳疼。我学编程是一边听课一边跟着老师敲代码，代码敲个两三遍，不需要死记硬背就能记住，不容易忘记。如果社会学这些人文社科类也能有实操的话，就不用担心会忘记了。 最后，感谢老师们的辛苦付出，感谢慕课平台提供免费学习的机会。,5.0,,1467490443,1,1001596004
3706970,1593357673739,1403123736,沉默时光k124234896112998896,老师，是不是课件不能下载啊,5.0,,1457395441,1,1001596004
3427244,1589730643258,1437461709,A爱祥中华家政,非常好，很棒！！！,5.0,,1457395441,1,1001596004
3313876,1588055184363,1406332277,洛克人Z,很好，能够深入了解社会层次文化。,5.0,,1457395441,1,1001596004
2044620,1563535307802,11806898,杨赐然,非常棒！很喜欢各位授课老师的讲解~,5.0,,1003396001,1,1001596004
1991342,1561115198483,1020757182,张多肉肉,特别好 也希望自己考研成功,5.0,,1206077222,1,1001596004
1973136,1560510515494,1390152587,mooc84486956366806622,讲的非常好，要是作业能更多的是表达自己的想法或看法、开放性的题型就更好了,5.0,,1206077222,1,1001596004
1957210,1560326716068,1138581453,HDmooc42,很受启发啊 ,5.0,,1206077222,1,1001596004
95757,1519479644975,1135781161,我能行yu,真好，感谢慕课这个平台，感谢老师的辛苦付出，考研跨学科的学子看到了未来的曙光。,5.0,,1002239002,1,1001596004
7791850,1761012842049,1496752315,mooc32747839192392624,讲解的很到位  有收获,5.0,,1472145453,1,1001596004
7642282,1752856497844,1022429788,luck不可数,边老师和彭老师讲的挺清楚的,5.0,,1474204484,1,1001596004
7679429,1750946605374,1468265349,iBingok1282778910532787122,课程讲解到位，老师讲解很好，能够学习到很多知识点，单元测试也很有深度，能够检测到很多知识点。,3.0,,1474204484,1,1001596004
7639363,1749908452228,1563390735,学员05cakada3982317365555574,彭瑾老师举例的案例解释烂得不能再烂了，讲得非常抽象片面，讲给幼儿园的孩子们听还行,1.0,,1474204484,1,1001596004
7632317,1749791407154,1589735483,谢俊k1250885622339399813,你好，测验提交以后没有答案，不方便查找问题,5.0,,1474204484,1,1001596004
7542586,1746887547896,1418935885,goatk1253045347849986279,很棒的课程哦,5.0,,1474204484,1,1001596004
7530225,1745410873009,1414788929,如若檬心,讲的很细致 通俗易懂 逻辑清晰,5.0,,1474204484,1,1001596004
7386216,1737909427261,1560470216,mooc161833107957979325,很喜欢的课程,5.0,,1470978491,1,1001596004
7266372,1733722628861,1576792891,HXU社会241樊钰蕊,课程讲的很好,5.0,,1473156459,1,1001596004
6074073,1680186263342,1531463391,HZAU植科2202曹锦辉,这个课程简直太棒了,5.0,,1470102540,1,1002479005
2926700,1583569781828,1424988600,董咏雪,里面教授的化学知识有点太多了，学习难度有点大,5.0,,1450228454,1,1002479005
6102243,1681005995875,1535269983,HZAU社会学类2201小王,课程内容让我学到了很多关于美食的知识，但又不仅仅只告诉了我美食的知识，还拓宽了我的眼界，让我觉得受益匪浅。,5.0,,1470102540,1,1002479005
6072276,1679621275738,1018392482,许正国,之前没有找到类似的课程，本课程内容非常好更为实用，希望内容持续更新更加通俗易懂。适合更多家庭版。 感谢老师们的辛苦付出！ 合肥趴趴小卤信息科技公司再次感谢！,5.0,,1470102540,1,1002479005
6065689,1679399740154,1145941340,牟某人828,非常好，理论结合实际，最好增加更多食品研发的案例,5.0,,1470102540,1,1002479005
5978466,1672327169455,1145764750,CUMCM,这个课程非常有意思，老师们讲的也非常精彩，因为之前在考研所以没能及时学习，希望老师可以在课程结束后不要关闭课程，以便我们能够继续学习，麻烦老师了！,5.0,,1468789455,1,1002479005
495753,1545984426318,1030553982,HZAU食安1702李秋雨,好，学有所用,5.0,,1003311015,1,1002479005
470551,1545368650010,1140304979,罗炼Rita,很好，但是考试有需要用到电脑的，有些学生没有电脑，所以很麻烦,5.0,,1003311015,1,1002479005
100930,1520470906739,1026543556,程贤鹏,学习课程，让我觉得美食鉴赏很有意思，系统地去感受美食的魅力。,5.0,,1002648001,1,1002479005
7911766,1767661294926,1577550720,Hipi17,老师的课堂生动有趣，知识点讲解条理清晰，总能把复杂的内容变得通俗易懂，听课效率特别高。,5.0,,1475004442,1,1002479005
7816579,1763819460265,1551180292,TJC052454007,与美食相关的都爱看  ,5.0,,1472040444,1,1002479005
7804747,1762858877943,1533651118,荼蘼Elaine,学到了很多，尤其是SWOT分析的方法和应对策略,5.0,,1475004442,1,1002479005
7787940,1761024943345,1532496298,生态2201郭秦一,很新颖，很好 ,5.0,,1475004442,1,1002479005
7778152,1760091019277,1420469628,a小八丶,可以总结重点字词,4.0,,1475004442,1,1002479005
7769453,1758075800760,1416707022,mooc15451058733215271,很有收获，谢谢谢啦！,4.0,,1475004442,1,1002479005
7556000,1747977431037,1389378343,Professorliugang,精彩绝伦 受益匪浅,5.0,,1474173454,1,1002479005
7523356,1745365757922,1433889111,周爱玲老师,学习有很多收获,5.0,,1474173454,1,1002479005
7518336,1745325392750,1559351289,大数据2302李俊杰,课程非常好，受益匪浅,5.0,,1474173454,1,1002479005
7490233,1744621714780,1577571205,mooc29101588407747534,学到了许多,5.0,,1474173454,1,1002479005
7422932,1741000748250,1022928979,Mandraker,很好的课程,5.0,,1474173454,1,1002479005
7419639,1740637812811,1537277146,衍涉星河12345,学到了很多,5.0,,1474173454,1,1002479005
7366279,1736308662970,1568262109,mooc13349136575987507,开启了物联网模式下，抓住食品配方设计和物联网信息交互式营销这两个重要方面，给食品从业者创新经营的思维模式。,5.0,,1473149487,1,1002479005
7288463,1734253578544,1542944228,蛐蛐只野同学,11111,5.0,,1473149487,1,1002479005
7250286,1733047130270,1535636706,桑稚本只,对我帮助真的很大,5.0,,1473149487,1,1002479005
7245253,1733034882275,1535389642,景园2202朱檀一,食品创新鉴赏课：     在这门课上，我仿佛打开了一个全新的美食世界。每次鉴赏那些独具匠心的食品创新作品时，我都觉得它们不仅仅是食物，更像是一件件艺术品。从食材的选择、口味的搭配，到摆盘的精致，每一个细节都充满了创作者的巧思和热情。 食品创新设计课：    而到了食品创新设计课，我就像是被赋予了一双创造美食的魔法手。从最初的创意构思，到确定食材、口味、形态等各个方面，每一步都需要我们用心去感受、去创造。    在这个过程中，我不仅学会了如何运用不同的食材和烹饪技巧，更重要的是，我学会了如何将自己的想法和创意融入到食品设计中。每次看到自己设计的作品被大家认可，那种成就感和满足感真是无法用言语来表达。  整体感受  总的来说，这两门课程让我对食品创新有了更深入的了解和认识。我不仅学会了如何鉴赏和品味美食，更重要的是，我学会了如何创造美食。  我觉得，食品创新不仅仅是为了满足人们的味蕾需求，更是为了传递一种生活态度和价值观。通过食品创新，我们可以让更多的人感受到美食的魅力和生活的美好。  当然啦，这只是我的一些初步感受。我相信在未来的学习和实践中，我还会收获更多关于食品创新的惊喜和感悟。,5.0,,1473149487,1,1002479005
7151477,1730022785386,1479184038,乔善智,收获非常大,5.0,,1473149487,1,1002479005
7134389,1729260611908,1559832472,工商2305高卓雅,感觉非常好,5.0,,1473149487,1,1002479005
7096226,1728490484720,1555801701,会计2302张媚迪,内容充实、生动有趣,5.0,,1473149487,1,1002479005
6926338,1715656071553,1455585813,qqB8E8C9ADC011C79A81199D275E8B2537,学习到了许多 ,5.0,,1472040444,1,1002479005
6905101,1715265497566,1567659725,mooc12454480495949980,希望测验时间可以延长，补交等措施,3.0,,1472040444,1,1002479005
6895573,1714294021764,1496344012,原图特意,美食鉴赏的课程让 我认识了什么是美食,4.0,,1472040444,1,1002479005
6897500,1714224876960,1559100699,徐栀xz,l了解了如何欣赏美食,5.0,,1472040444,1,1002479005
6870429,1713269388287,1554444104,经济2306钟梓月,课程内容丰富,5.0,,1472040444,1,1002479005
6860273,1712842793121,1558595097,LYUN20220550605何美艳,不错，学到很多,5.0,,1472040444,1,1002479005
6418003,1697886465211,1555981737,HZAU食工2306李成龙,非常有趣，如果能实际鉴赏美食就好了,4.0,,1470949502,1,1002479005
6359314,1696732963555,1533353929,HZAU工学院苗家祺,好好好好好,5.0,,1470949502,1,1002479005
6353460,1695873259566,1529917672,HZAU2022303220223胡长灵,课程鉴赏美食让我学习到看很多化学生物知识,5.0,,1470949502,1,1002479005
6341633,1695170507430,1436795112,mooc22364439680569311,很有收获哦,5.0,,1470949502,1,1002479005
6248546,1686747221737,1551849858,mooc148546383070549220,条理清晰，很有意义的课程 ,5.0,,1470102540,1,1002479005
6198142,1685096930664,1480244140,计科2104杨涛源,学到了非常多的饮食文化知识 ,5.0,,1470102540,1,1002479005
2058243,1564042789800,1143247463,王浩亮,作为行业特色鲜明的电气类课程，MOOC制作起来相对困难，视频和动画与制作人员沟通了近一年，完成后又改进多遍，自2018年开课以来，两次选课人数都在1500人左右，谢谢大家对课程的关爱和支持！同时真心的希望大家多提宝贵意见，课程团队将不断改进完善，争取把《船舶电气设备及系统》建设成为优质课程，更好地为大家服务！,5.0,,1206187216,1,1002929003
2034720,1563027282844,1027725587,我家有只机器猫,亮哥是我在大学认识的最好的老师，讲课风趣幽默，知识点讲解细致，课外内容拓展丰富。加油，亮哥！,5.0,,1206187216,1,1002929003
2034021,1563107439956,1396409016,海k1265580554781716447,课程深入浅出，非常适合初学者，超级赞,5.0,,1206187216,1,1002929003
2033103,1563111503335,1396406626,mooc98876586477805569,王浩亮老师的课讲的是很不错的，有些晦涩的地方能够用简单的语言让大家理解清楚，赞一个,5.0,,1206187216,1,1002929003
2031872,1563099393712,1387527045,2220170565-高英浩,对知识点的讲解也比较清楚，学生容易听懂,5.0,,1206187216,1,1002929003
2031894,1563195534278,1395854382,2220170567三班吴定康,课堂风趣幽默，内容丰富，重点突出，而且线下课堂上老师对我们有思维特训，丰富了我们思考问题的方式与角度，老师加油。,5.0,,1206187216,1,1002929003
2033171,1563151369832,1396407418,小王子k1234145970759832970,为王老师的精品课点赞！初学者可以用来打基础，船舶工程师和其他航运从业者可以继续充电，我们跟着王浩亮老师一起领略先进技术在船舶电气的应用吧！,5.0,,1206187216,1,1002929003
2034036,1563111756716,1396411055,张桦999,王浩亮老师的课程通俗易懂，讲解精炼，案例分析得体；尤其适合初学者或根基较薄弱的学生。超级赞！！！！,5.0,,1206187216,1,1002929003
2032796,1563025161147,1140047688,12-2220160370高少伟,课程安排特别合理，老师也很认真负责，赞。,5.0,,1206187216,1,1002929003
2033732,1563025058418,1386499149,向诗彪,老师讲解的很到位，每个知识点都很清楚，容易理解,5.0,,1206187216,1,1002929003
2029863,1562816261623,1151552629,1120211178-李嘉豪,经验丰富，知识渊博，幽默风趣。,5.0,,1206187216,1,1002929003
2031905,1563099218076,1151554579,余思文2220170767,教学案例环节很好，让我们看到了课堂上一个经过提炼的案例是如何让大家思考分析，又最终如何在大家的讨论下得到答案的，虽然我们没有实际的线下课堂环节，但是真实的感受到了课堂的氛围，这种方式和MOOC结合，真的超赞！！！,5.0,,1206187216,1,1002929003
2033016,1563096991023,1387165841,赵鹏-ing,王浩亮老师注重的是引导学生养成一种很好的自我学习的习惯，引导学生思考，上课并不是单纯的向大家直接灌输课本知识，而是希望大家能自己发现和探索，非常好，亲身经历！,5.0,,1206187216,1,1002929003
2033771,1563040037884,1387171958,李梓堂,很好  讲得特别好,5.0,,1206187216,1,1002929003
2034713,1563025678337,1035002757,宋帅mooc19,课程相关的知识点讲非常透彻,5.0,,1206187216,1,1002929003
2034763,1563064626391,1396383044,WhitewhiteBai,很好的学习资料，感兴趣的同学可以收获很多！,5.0,,1206187216,1,1002929003
2032829,1563060998115,1396355541,渡鹤影k1265478375654091664,认真学习了一下，虽然是本科大学的教学内容，作为高职院的教师，感觉仍不失为拓宽学生知识领域的一个渠道，内容通俗易懂，深入简出，值得推荐给高职院的学生学习借鉴！,5.0,,1206187216,1,1002929003
2034747,1563031770593,1396382449,F、k1298796230283330695,这门课程内容理论和实践结合的很好，比较全面，授课教师经验丰富，建议相关专业的同学和业内同行都来学习下。,5.0,,1206187216,1,1002929003
2033739,1563026973207,1139048986,王鹤鹤1,课程很好，讲的很容易理解,5.0,,1206187216,1,1002929003
2034715,1563025857869,1139992768,26-2220160820陈佰家,船电老师讲的还是很好的,5.0,,1206187216,1,1002929003
2034625,1563006343204,8316093,林卓凡2220170760,老师讲课很细致，通俗易懂,5.0,,1206187216,1,1002929003
2032797,1563025335090,1026687196,lnmu2220150892,老师认真负责，慕课质量非常高，能从视频中学到大量知识,5.0,,1206187216,1,1002929003
2033607,1562998661258,1395861013,吴佳伟2220170130,讲解很明白！,5.0,,1206187216,1,1002929003
2031079,1562859639365,1151655598,赵婉聿,讲课思路清晰,5.0,,1206187216,1,1002929003
2032077,1562855979082,1389714246,2220170226赵辙航,好好好！！！,5.0,,1206187216,1,1002929003
2032064,1562853174543,1389185085,DMU2220170972蔡博舟,认真细致!,5.0,,1206187216,1,1002929003
2030075,1562853173227,1383669227,马晨耀2220170989,讲课方式独特，善于启发学生，非常好。,5.0,,1206187216,1,1002929003
2031052,1562853111793,1389480606,李子傲2220170342,课讲的很生动,5.0,,1206187216,1,1002929003
2030063,1562851077775,1387552017,DMU1120211191郑一文,内容娴熟，语言简练准确，重点突出，思路清晰,5.0,,1206187216,1,1002929003
2032047,1562850655972,1383656242,DMU2220171003马镛凯,教学案例环节让我耳目一新，我看到是新加的内容，希望这门课程可以持续更新！,5.0,,1206187216,1,1002929003
2029960,1562835901737,1137946546,2220170345陈振帅,听老师的课能启迪智慧。,5.0,,1206187216,1,1002929003
2030915,1562829969595,1387683721,CATER-J,老师阅历丰富 讲的很好,5.0,,1206187216,1,1002929003
2031906,1562825370208,1387497621,2220170354刘文钢,教学有一套，开发学生思维，启迪学生智慧，跟着学习，受益匪浅。 ,5.0,,1206187216,1,1002929003
2029890,1562824310043,1383388525,DMU2220170340王一鸣,每个知识点都能让学生理解明白，让学生学到的不仅是技术，更多的是学习的智慧。,5.0,,1206187216,1,1002929003
2029888,1562823416928,1031586220,DMU2220170362李政熹,老师可以为我们将一些前沿的东西，将来的发展趋势，利于我们择业。,5.0,,1206187216,1,1002929003
2029887,1562823412090,1389446560,记得回来记得醒来,老师讲课逻辑性强，介绍了许多船上的真实情况，为我们以后的路提供了许多宝贵的意见,5.0,,1206187216,1,1002929003
2031891,1562823347269,1030803917,王春阳-2220170982,666呀！,5.0,,1206187216,1,1002929003
2031871,1562817798124,1395850313,dmu2220170338魏然,讲的很好很认真，进度很合适，上这样的课注意力也比较集中效率很高,5.0,,1206187216,1,1002929003
2029868,1562817192439,1387503497,李鹏臻2220170077,老师讲的很好，也拓宽了学生的视野。,5.0,,1206187216,1,1002929003
2029865,1562816711066,1148558762,1-2220170983,教学联系实际，思路清晰，善于启发学生 ,5.0,,1206187216,1,1002929003
2452509,1576509717179,1035254927,滴zqq977,只是读课件读课件读课件,1.0,,1206625246,1,1001700017
3248541,1587345717680,1413395019,SuWeiiiiii,完全就是读ppt,1.0,,1450201442,1,1001700017
2976388,1584903440671,1426741758,开小明,网络教学是一种好的教学方式，可以不限时空，有名师讲解，其他人都要转业呐！疫情推动网络教学，再来一次疫情，学校就变成仓储、大卖场啦。  看到滴zqq077同志评价老师：“只是读课件读课件读课件”，我不赞成。老师将每句话都准备好，减少废话，这不是更节省同志们学习时间吗？老师是付出多大的劳动哦！  不过上课有个提问，玻璃电极能否测定纳米金溶液pH值？我就纳闷，玻璃电极就是可以测定有色的、浑浊的液体，老师你做过这个实验吗？网上说法我怀疑不正确的。老师你是否同意我的看法？,5.0,,1450201442,1,1001700017
213645,1527773328583,1138753170,mooc1523179877065,非常喜欢这门课程，基本每周都会听课，还把每章的测验都做了，希望能够补充每一道测验题目的较为详细的解答和释义，特别是涉及计算的一些题目，非常感谢！,5.0,,1002647010,1,1001700017
4766616,1623992445294,1019671763,网瘾康复治疗中心,偏向念ppt了，启发性不强，不生动。,2.0,,1463031460,1,1001700017
3059469,1584693681729,1414951730,Ther-Youli,挺好的，每个视频都配有ppt，更好理解,5.0,,1450201442,1,1001700017
2112256,1568371050466,1146033618,HNU201709020129_化学1701_罗海燕,老师讲解很仔细，很受用,5.0,,1206625246,1,1001700017
1604884,1546257186388,1023377498,湖南大学化学1601曲子怡,对学习非常有帮助，而且方便复习回顾,5.0,,1003072004,1,1001700017
